01,ILF,"MST01,PHSN10_E","MTS26_2,PHSN09_E,PAUSE1,S3_10,S3_11M,MEQ08_3,PHSN02_N,S3_12,PHNO02_E",This is<>Ilford Road,"The next station is South Gosforth, change here for trains to the Airport from platform 2"
03,ILF,"MST01,PHSN10_E","S3_1,S3_4E,PAUSE1,PHSN09_E,PAUSE1,PAUSE1,S3_10,S3_11M,MEQ08_3,PHSN02_N,S3_12,PHNO02_E",This is<>Ilford Road,"This train terminates at the next station, South Gosforth, change here for trains to the Airport from platform 2"
05,ILF,"MST01,PHSN10_E","MTS26_2,PHSN09_E,PAUSE1,S3_10,S3_11M,MEQ08_3,PHSN02_N,S3_12,PHNO02_E",This is<>Ilford Road,"The next station is South Gosforth, change here for trains to the Airport from platform 2"
06,ILF,"MST01,PHSN10_E","MTS26_2,PHSN09_E,PAUSE1,S3_10,S3_11M,MEQ08_3,PHSN02_N,S3_12,PHNO02_E",This is<>Ilford Road,"The next station is South Gosforth, change here for trains to the Airport from platform 2"
25,ILF,"MST01,PHSN10_E","MTS26_2,PHSN09_E,PAUSE1,S3_10,S3_11M,MEQ08_3,PHSN02_N,S3_12,PHNO02_E",This is<>Ilford Road,"The next station is South Gosforth, change here for trains to the Airport from platform 2"
01,SGF,"MST01,PHSN09_E,PAUSE1,S3_20",,"This is South Gosforth, this train terminates here",
05,SGF,"MST01,PHSN09_E","MTS26_2,PHSN47_E",This is<>South Gosforth,The next station is Longbenton
06,SGF,"MST01,PHSN09_E","MTS26_2,PHSN47_E",This is<>South Gosforth,The next station is Longbenton
21,SGF,"MST01,PHSN09_E","MTS26_2,PHSN47_E",This is<>South Gosforth,The next station is Longbenton
25,SGF,"MST01,PHSN09_E","MTS26_2,PHSN47_E",This is<>South Gosforth,The next station is Longbenton
05,LBN,"MST01,PHSN47_E","MTS26_2,PHSN46_E,PAUSE1,S3_10,S3_46",This is<>Longbenton,"The next station is Four Lane Ends, change here for local bus services. "
06,LBN,"MST01,PHSN47_E","MTS26_2,PHSN46_E,PAUSE1,S3_10,S3_46",This is<>Longbenton,"The next station is Four Lane Ends, change here for local bus services. "
07,LBN,"MST01,PHSN47_E","MTS26_2,PHSN46_E,PAUSE1,S3_10,S3_46",This is<>Longbenton,"The next station is Four Lane Ends, change here for local bus services. "
16,LBN,"MST01,PHSN47_E","MTS26_2,PHSN46_E,PAUSE1,S3_10,S3_46",This is<>Longbenton,"The next station is Four Lane Ends, change here for local bus services. "
17,LBN,"MST01,PHSN47_E","MTS26_2,PHSN46_E,PAUSE1,S3_10,S3_46",This is<>Longbenton,"The next station is Four Lane Ends, change here for local bus services. "
21,LBN,"MST01,PHSN47_E","MTS26_2,PHSN46_E,PAUSE1,S3_10,S3_46",This is<>Longbenton,"The next station is Four Lane Ends, change here for local bus services. "
25,LBN,"MST01,PHSN47_E","MTS26_2,PHSN46_E,PAUSE1,S3_10,S3_46",This is<>Longbenton,"The next station is Four Lane Ends, change here for local bus services. "
26,LBN,"MST01,PHSN47_E","MTS26_2,PHSN46_E,PAUSE1,S3_10,S3_46",This is<>Longbenton,"The next station is Four Lane Ends, change here for local bus services. "
05,FLE,"MST01,PHSN46_E","S3_1,S3_4E,PAUSE1,PHSN45_E",This is<>Four Lane Ends,"This train terminates at the next station, Benton"
06,FLE,"MST01,PHSN46_E","MTS26_2,PHSN45_E",This is<>Four Lane Ends,The next station is Benton
07,FLE,"MST01,PHSN46_E","MTS26_2,PHSN45_E",This is<>Four Lane Ends,The next station is Benton
16,FLE,"MST01,PHSN46_E","MTS26_2,PHSN45_E",This is<>Four Lane Ends,The next station is Benton
17,FLE,"MST01,PHSN46_E","MTS26_2,PHSN45_E",This is<>Four Lane Ends,The next station is Benton
21,FLE,"MST01,PHSN46_E","MTS26_2,PHSN45_E",This is<>Four Lane Ends,The next station is Benton
25,FLE,"MST01,PHSN46_E","MTS26_2,PHSN45_E",This is<>Four Lane Ends,The next station is Benton
26,FLE,"MST01,PHSN46_E","MTS26_2,PHSN45_E",This is<>Four Lane Ends,The next station is Benton
05,BTN,"MST01,PHSN45_E,PAUSE1,S3_20",,"This is Benton, this train terminates here",
06,BTN,"MST01,PHSN45_E","MTS26_2,PHSN44_E",This is<>Benton,The next station is Palmersville
07,BTN,"MST01,PHSN45_E","MTS26_2,PHSN44_E",This is<>Benton,The next station is Palmersville
16,BTN,"MST01,PHSN45_E","MTS26_2,PHSN44_E",This is<>Benton,The next station is Palmersville
17,BTN,"MST01,PHSN45_E","MTS26_2,PHSN44_E",This is<>Benton,The next station is Palmersville
