11,SUN,"MST01,PHSN54_E","MTS26_2,PHSN53_E,PAUSE1,S3_59",This is<>Sunderland,"The next station is St Peters, for the National Glass Centre and riverside."
14,SUN,"MST01,PHSN54_E","MTS26_2,PHSN53_E,PAUSE1,S3_59",This is<>Sunderland,"The next station is St Peters, for the National Glass Centre and riverside."
20,SUN,"MST01,PHSN54_E","MTS26_2,PHSN53_E,PAUSE1,S3_59",This is<>Sunderland,"The next station is St Peters, for the National Glass Centre and riverside."
31,SUN,"MST01,PHSN54_E","MTS26_2,PHSN53_E,PAUSE1,S3_59",This is<>Sunderland,"The next station is St Peters, for the National Glass Centre and riverside."
42,SUN,"MST01,PHSN54_E,PAUSE1,S3_20",,"This is Sunderland, this train terminates here",
01,MSP,"MST01,PHSN53_E","MTS26_2,PHSN52_E,PAUSE1,S3_34",This is<>St. Peters,The next station is Stadium of Light. Please mind the gap when alighting at this station
03,MSP,"MST01,PHSN53_E","MTS26_2,PHSN52_E,PAUSE1,S3_34",This is<>St. Peters,The next station is Stadium of Light. Please mind the gap when alighting at this station
04,MSP,"MST01,PHSN53_E","MTS26_2,PHSN52_E,PAUSE1,S3_34",This is<>St. Peters,The next station is Stadium of Light. Please mind the gap when alighting at this station
05,MSP,"MST01,PHSN53_E","MTS26_2,PHSN52_E,PAUSE1,S3_34",This is<>St. Peters,The next station is Stadium of Light. Please mind the gap when alighting at this station
10,MSP,"MST01,PHSN53_E","MTS26_2,PHSN52_E,PAUSE1,S3_34",This is<>St. Peters,The next station is Stadium of Light. Please mind the gap when alighting at this station
11,MSP,"MST01,PHSN53_E","MTS26_2,PHSN52_E,PAUSE1,S3_34",This is<>St. Peters,The next station is Stadium of Light. Please mind the gap when alighting at this station
14,MSP,"MST01,PHSN53_E","MTS26_2,PHSN52_E,PAUSE1,S3_34",This is<>St. Peters,The next station is Stadium of Light. Please mind the gap when alighting at this station
20,MSP,"MST01,PHSN53_E","MTS26_2,PHSN52_E,PAUSE1,S3_34",This is<>St. Peters,The next station is Stadium of Light. Please mind the gap when alighting at this station
31,MSP,"MST01,PHSN53_E","MTS26_2,PHSN52_E,PAUSE1,S3_34",This is<>St. Peters,The next station is Stadium of Light. Please mind the gap when alighting at this station
01,SFC,"MST01,PHSN52_E,PAUSE1,S3_34","MTS26_2,PHSN51_E",This is Stadium of Light.  Please mind the gap when alighting at this station,The next station is Seaburn
03,SFC,"MST01,PHSN52_E,PAUSE1,S3_34","MTS26_2,PHSN51_E",This is Stadium of Light.  Please mind the gap when alighting at this station,The next station is Seaburn
04,SFC,"MST01,PHSN52_E,PAUSE1,S3_34","MTS26_2,PHSN51_E",This is Stadium of Light.  Please mind the gap when alighting at this station,The next station is Seaburn
05,SFC,"MST01,PHSN52_E,PAUSE1,S3_34","MTS26_2,PHSN51_E",This is Stadium of Light.  Please mind the gap when alighting at this station,The next station is Seaburn
10,SFC,"MST01,PHSN52_E,PAUSE1,S3_34","MTS26_2,PHSN51_E",This is Stadium of Light.  Please mind the gap when alighting at this station,The next station is Seaburn
11,SFC,"MST01,PHSN52_E,PAUSE1,S3_34","MTS26_2,PHSN51_E",This is Stadium of Light.  Please mind the gap when alighting at this station,The next station is Seaburn
14,SFC,"MST01,PHSN52_E,PAUSE1,S3_34","MTS26_2,PHSN51_E",This is Stadium of Light.  Please mind the gap when alighting at this station,The next station is Seaburn
20,SFC,"MST01,PHSN52_E,PAUSE1,S3_34","MTS26_2,PHSN51_E",This is Stadium of Light.  Please mind the gap when alighting at this station,The next station is Seaburn
31,SFC,"MST01,PHSN52_E,PAUSE1,S3_34","MTS26_2,PHSN51_E",This is Stadium of Light.  Please mind the gap when alighting at this station,The next station is Seaburn
01,SBN,"MST01,PHSN51_E","MTS26_2,PHSN50_E,PAUSE1,S3_64",This is<>Seaburn,The next station is East Boldon. Please take care if using the level crossing
03,SBN,"MST01,PHSN51_E","MTS26_2,PHSN50_E,PAUSE1,S3_64",This is<>Seaburn,The next station is East Boldon. Please take care if using the level crossing
04,SBN,"MST01,PHSN51_E","MTS26_2,PHSN50_E,PAUSE1,S3_64",This is<>Seaburn,The next station is East Boldon. Please take care if using the level crossing
05,SBN,"MST01,PHSN51_E","MTS26_2,PHSN50_E,PAUSE1,S3_64",This is<>Seaburn,The next station is East Boldon. Please take care if using the level crossing
10,SBN,"MST01,PHSN51_E","MTS26_2,PHSN50_E,PAUSE1,S3_64",This is<>Seaburn,The next station is East Boldon. Please take care if using the level crossing
